id,product_id,user_name,overall_rating,ratings,text,pipeline_output,created_at
review_0404,skincare_56800,Mahi S.,5,,Will definitely buy from this brand again.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.961234566054543}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.950336907445728}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.877849569952935}}}",30:49.4
review_0405,electronics_82445,Shreeya S.,5,,Excellent quality product! Highly recommend.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.969215833024279}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.956546437286182}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.905049786394189}}}",30:49.4
review_0406,household_77588,Mahi S.,2,,Much smaller than it appears online.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.987783439840435}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.987565146879646}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.890665713653231}}}",30:49.4
review_0407,fashion_41975,Mahi S.,4,,My new favorite! I use it every day.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.970903981900446}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.934361133108624}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.884335500950574}}}",30:49.4
review_0408,electronics_70920,Mahi S.,2,,"It's okay, but I probably wouldn't buy it again.","{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.979124189440591}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.966916027462634}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.839621206124271}}}",30:49.4
review_0409,fashion_53571,Shreeya S.,,,!!! LIMITED TIME OFFER CLICK NOW !!!,"{""status"": ""Rejected"", ""reason"": ""Spam detected"", ""details"": {""label"": ""LABEL_0"", ""score"": 0.97157276015486}}",30:49.4
review_0410,fashion_20133,Kavita S.,4,,My new favorite! I use it every day.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.960580019999556}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.923184393409178}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.808787980111214}}}",30:49.4
review_0411,skincare_76510,Kavita S.,4,,My new favorite! I use it every day.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.972087846062113}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.907515057806812}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.843307670672719}}}",30:49.4
review_0412,health_29732,Mahi S.,4,,Arrived a day early! Very happy with the purchase.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.908993866973336}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.903978565978023}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.905731000223447}}}",30:49.4
review_0413,skincare_69942,Qudsiya S.,1,,Broke after just one week of use. Very disappointed.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.945332782662947}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.983092558237573}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.82296634249674}}}",30:49.4
review_0414,electronics_10486,Kavita S.,2,,"The packing was fine, but the product could have been better.","{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.975933397218743}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.949798332002282}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.923060905146358}}}",30:49.4
review_0415,skincare_38972,Mahi S.,1,,Much smaller than it appears online.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.974115804817709}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.962087643587785}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.851401351407364}}}",30:49.4
review_0416,health_95519,Kavita S.,,,"You have won a lottery, click to claim","{""status"": ""Rejected"", ""reason"": ""Spam detected"", ""details"": {""label"": ""LABEL_0"", ""score"": 0.973449169692938}}",30:49.4
review_0417,electronics_85156,Qudsiya S.,,,"I hate this stupid product, complete trash","{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.953563587668178}}",30:49.4
review_0418,household_19543,Shreeya S.,5,,"Great product, exactly as described. Fast delivery too.","{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.919709034522745}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.979655481445896}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.902828249223336}}}",30:49.4
review_0419,electronics_17517,Bhavna S.,1,,"The packing was fine, but the product could have been better.","{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.961360605629507}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.949277472785037}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.876123609683947}}}",30:49.4
review_0420,fashion_82481,Qudsiya S.,,,"Don't buy this trash, it's a scam","{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.853214991065299}}",30:49.4
review_0421,electronics_29557,Qudsiya S.,4,,Easy to set up and use. Works perfectly.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.912456567485407}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.909817161467303}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.832175552900481}}}",30:49.4
review_0422,fashion_59724,Qudsiya S.,4,,Easy to set up and use. Works perfectly.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.937951044182604}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.952784727885063}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.940587703928948}}}",30:49.4
review_0423,food_69540,Mahi S.,5,,It exceeded my expectations. Fantastic!,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.900564911139112}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.908736240060933}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.887836872316372}}}",30:49.4
review_0424,health_84763,Mahi S.,5,,The quality is amazing for the price.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.958103814417704}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.939211976480477}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.89440376633646}}}",30:49.4
review_0425,household_50850,Kavita S.,1,,The material feels cheap and flimsy.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.973000347381647}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.979877803469851}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.907789223720259}}}",30:49.4
review_0426,household_86444,Mahi S.,4,,Will definitely buy from this brand again.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.953385994987019}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.956134439446274}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.804619251170847}}}",30:49.4
review_0427,household_52806,Qudsiya S.,5,,Amazing value for money. Very satisfied.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.940938073941116}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.940515619924856}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.896809066602816}}}",30:49.4
review_0428,skincare_60598,Shreeya S.,4,,My new favorite! I use it every day.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.925692239501453}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.907545095483477}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.834577907794927}}}",30:49.4
review_0429,health_78585,Kavita S.,5,,"Great product, exactly as described. Fast delivery too.","{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.941703295574251}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.924004270105733}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.90544472107942}}}",30:49.4
review_0430,food_19241,Bhavna S.,4,,"Five stars, couldn't be happier with this.","{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.919120312538902}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.90505411215558}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.815756578380832}}}",30:49.4
review_0431,health_25837,Kavita S.,,,"Don't buy this trash, it's a scam","{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.934192847192978}}",30:49.4
review_0432,food_42675,Bhavna S.,1,,The material feels cheap and flimsy.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.931209409613089}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.954464056622122}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.885474440013839}}}",30:49.4
review_0433,skincare_80720,Qudsiya S.,2,,"The packing was fine, but the product could have been better.","{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.952968202569406}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.958949405255399}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.854424881927608}}}",30:49.4
review_0434,food_69540,Shreeya S.,2,,"The battery life is terrible, lasts only a few hours.","{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.952933237824325}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.961163942506549}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.846327250211873}}}",30:49.4
review_0435,health_41911,Shreeya S.,5,,Arrived a day early! Very happy with the purchase.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.907409837095489}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.972847671633583}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.914645342298819}}}",30:49.4
review_0436,skincare_86581,Mahi S.,,,Message me on WhatsApp for a special offer,"{""status"": ""Rejected"", ""reason"": ""Spam detected"", ""details"": {""label"": ""LABEL_0"", ""score"": 0.950017366045762}}",30:49.4
review_0437,skincare_82374,Kavita S.,,,"Don't buy this trash, it's a scam","{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.869102237764824}}",30:49.4
review_0438,fashion_53703,Shreeya S.,5,,Easy to set up and use. Works perfectly.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.933741997969351}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.973055851289324}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.844859852766544}}}",30:49.4
review_0439,household_50728,Qudsiya S.,,,Visit my website for more deals,"{""status"": ""Rejected"", ""reason"": ""Spam detected"", ""details"": {""label"": ""LABEL_0"", ""score"": 0.954832161483686}}",30:49.4
review_0440,fashion_48721,Qudsiya S.,5,,Will definitely buy from this brand again.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.922746756374857}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.902556876643168}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.946167522656318}}}",30:49.4
review_0441,food_97181,Shreeya S.,5,,The customer service was excellent when I had a question.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.973377042856737}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.931208514523293}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.873144290518827}}}",30:49.4
review_0442,skincare_57229,Kavita S.,,,Fucker,"{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.929912394358375}}",30:49.4
review_0443,fashion_67405,Bhavna S.,,,"This company is a joke, avoid at all costs","{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.947119664474704}}",30:49.4
review_0444,food_67314,Bhavna S.,4,,Excellent quality product! Highly recommend.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.950476917587856}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.97842556129932}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.872527465978539}}}",30:49.4
review_0445,skincare_38602,Shreeya S.,,,"Don't buy this trash, it's a scam","{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.858325091330323}}",30:49.4
review_0446,electronics_12956,Kavita S.,,,"Earn $1000 a day from home, ask me how","{""status"": ""Rejected"", ""reason"": ""Spam detected"", ""details"": {""label"": ""LABEL_0"", ""score"": 0.982995575922258}}",30:49.4
review_0447,skincare_47525,Shreeya S.,,,"Earn $1000 a day from home, ask me how","{""status"": ""Rejected"", ""reason"": ""Spam detected"", ""details"": {""label"": ""LABEL_0"", ""score"": 0.97630187084368}}",30:49.4
review_0448,fashion_21715,Shreeya S.,4,,"Great product, exactly as described. Fast delivery too.","{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.936525601922692}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.925549754956007}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.823388129910891}}}",30:49.4
review_0449,household_96720,Qudsiya S.,,,Useless piece of crap,"{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.856365352507262}}",30:49.4
review_0450,health_84344,Mahi S.,,,The engineers who designed this must be idiots,"{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.952017867110161}}",30:49.4
review_0451,health_49187,Bhavna S.,5,,Arrived a day early! Very happy with the purchase.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.957229837189364}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.951149972223992}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.91922028306824}}}",30:49.4
review_0452,fashion_85587,Kavita S.,,,Fucker,"{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.951562037443889}}",30:49.4
review_0453,electronics_41267,Kavita S.,5,,It exceeded my expectations. Fantastic!,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.944810946005768}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.913394490660622}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.936067854673746}}}",30:49.4
review_0454,skincare_96947,Mahi S.,5,,Arrived a day early! Very happy with the purchase.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.946868899563372}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.960401006615908}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.945709345727958}}}",30:49.4
review_0455,food_38783,Kavita S.,4,,The customer service was excellent when I had a question.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.967443419063}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.942549412234115}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.879323696958737}}}",30:49.4
review_0456,household_52806,Shreeya S.,,,"Don't buy this trash, it's a scam","{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.966875584661051}}",30:49.4
review_0457,fashion_63384,Shreeya S.,5,,Excellent quality product! Highly recommend.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.910983127931492}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.917958049331275}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.821281903535946}}}",30:49.4
review_0458,health_63250,Kavita S.,5,,Arrived a day early! Very happy with the purchase.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.927944424673865}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.920573782574519}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.811593621668755}}}",30:49.4
review_0459,health_86567,Qudsiya S.,4,,Excellent quality product! Highly recommend.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.957770253076062}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.924375736646442}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.893350064167754}}}",30:49.4
review_0460,household_55384,Bhavna S.,4,,Will definitely buy from this brand again.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.975040844857529}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.937306169636621}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.908287189301595}}}",30:49.4
review_0461,skincare_72786,Mahi S.,,,I want my money back you thieves,"{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.914474475497019}}",30:49.4
review_0462,food_55325,Mahi S.,4,,Arrived a day early! Very happy with the purchase.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.967450253204148}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.923435101790052}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.881758706481908}}}",30:49.4
review_0463,household_77588,Kavita S.,4,,My new favorite! I use it every day.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.961937922082195}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.963764526031942}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.924976011906072}}}",30:49.4
review_0464,health_64914,Mahi S.,2,,The material feels cheap and flimsy.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.92171650825932}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.925471869500039}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.88509606508319}}}",30:49.4
review_0465,health_89895,Bhavna S.,4,,It exceeded my expectations. Fantastic!,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.90165247473044}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.983343210518573}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.805586529896835}}}",30:49.4
review_0466,health_25837,Mahi S.,,,I want my money back you thieves,"{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.966048819669056}}",30:49.4
review_0467,fashion_14072,Bhavna S.,5,,The quality is amazing for the price.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.962368501962013}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.916939992505432}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.807864748104692}}}",30:49.4
review_0468,food_22041,Qudsiya S.,1,,"The packing was fine, but the product could have been better.","{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.924670187619065}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.923852529557922}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.876192829231993}}}",30:49.4
review_0469,electronics_55775,Shreeya S.,4,,Arrived a day early! Very happy with the purchase.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.930047354216699}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.911744357167269}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.882290408118771}}}",30:49.4
review_0470,health_84482,Qudsiya S.,5,,It exceeded my expectations. Fantastic!,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.920359555588039}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.945543179853612}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.810379426079109}}}",30:49.4
review_0471,skincare_65071,Shreeya S.,4,,Easy to set up and use. Works perfectly.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.913234555403637}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.919483200906544}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.893958815626006}}}",30:49.4
review_0472,food_97181,Mahi S.,,,This is absolute garbage from a garbage company,"{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.926880799574291}}",30:49.5
review_0473,fashion_78076,Shreeya S.,,,Click here for a free prize!,"{""status"": ""Rejected"", ""reason"": ""Spam detected"", ""details"": {""label"": ""LABEL_0"", ""score"": 0.968998815386427}}",30:49.5
review_0474,health_64534,Bhavna S.,,,"This is a miracle product, buy it from my link","{""status"": ""Rejected"", ""reason"": ""Spam detected"", ""details"": {""label"": ""LABEL_0"", ""score"": 0.976459827240182}}",30:49.5
review_0475,skincare_60542,Qudsiya S.,2,,Customer support was not helpful at all.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.926486785583909}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.912606070364312}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.879674262110686}}}",30:49.5
review_0476,fashion_19829,Qudsiya S.,4,,Will definitely buy from this brand again.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.909363752304917}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.932276173543287}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.828644974329725}}}",30:49.5
review_0477,household_20170,Qudsiya S.,5,,Looks even better in person than in the photos.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.972624709426316}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.98817411400775}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.858601269129082}}}",30:49.5
review_0478,fashion_20405,Kavita S.,4,,Will definitely buy from this brand again.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.955115339629485}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.97813030088994}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.882042931706598}}}",30:49.5
review_0479,household_21820,Mahi S.,,,Message me on WhatsApp for a special offer,"{""status"": ""Rejected"", ""reason"": ""Spam detected"", ""details"": {""label"": ""LABEL_0"", ""score"": 0.957740386023919}}",30:49.5
review_0480,skincare_45967,Shreeya S.,,,BUY NOW CHEAPEST PRICE GUARANTEED!!!,"{""status"": ""Rejected"", ""reason"": ""Spam detected"", ""details"": {""label"": ""LABEL_0"", ""score"": 0.961203021612346}}",30:49.5
review_0481,skincare_47525,Bhavna S.,2,,Not as good as I expected for the price.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.909943905097602}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.904594343555129}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.940657608655069}}}",30:49.5
review_0482,fashion_68760,Shreeya S.,,,"I hate this stupid product, complete trash","{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.960877906622225}}",30:49.5
review_0483,skincare_69942,Mahi S.,2,,"Arrived later than expected, which was frustrating.","{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.948225871065568}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.970534921647658}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.904211071099008}}}",30:49.5
review_0484,health_66845,Qudsiya S.,5,,Looks even better in person than in the photos.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.982079121585178}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.910527364842729}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.924470768927938}}}",30:49.5
review_0485,skincare_77342,Qudsiya S.,2,,Much smaller than it appears online.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""NEGATIVE"", ""score"": 0.981404808160412}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.94848316108358}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.885380908853912}}}",30:49.5
review_0486,household_62635,Shreeya S.,4,,Excellent quality product! Highly recommend.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.924205264556193}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.971571952735664}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.921478321591798}}}",30:49.5
review_0487,skincare_57229,Kavita S.,5,,The quality is amazing for the price.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.915361386363259}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.944504286772182}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.943817135081466}}}",30:49.5
review_0488,electronics_58691,Qudsiya S.,5,,The customer service was excellent when I had a question.,"{""status"": ""Accepted"", ""sentiment"": {""label"": ""POSITIVE"", ""score"": 0.90806763692457}, ""details"": {""spam_check"": {""label"": ""ham"", ""score"": 0.93360944755717}, ""keyword_flag"": false, ""abuse_check"": {""label"": ""non-offensive"", ""score"": 0.91665143394507}}}",30:49.5
review_0489,household_17201,Qudsiya S.,,,I want my money back you thieves,"{""status"": ""Rejected"", ""reason"": ""Abusive content detected"", ""details"": {""label"": ""Offensive"", ""score"": 0.868248767078938}}",30:49.5
